Unnamed: 0,FileName,PortionType,FoodCode,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,BaseUnit,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
1633,072208104.png,median,63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",1 cup,1.0,799,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072208104.png,"Appears to be a small fruit salad / fruit cocktail — diced peaches (or mango) with dark cherries or grapes, likely canned or served in syrup.",['63311140'],1.0385973731676736,0.8663496971130371,0.0829505520217736,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,0.75,,cup,150.0,150.0,112.5,85.5,64.125,0.93,0.6975,20.535,15.40125,0.315,0.23625
1634,071702112.png,smallest,63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",1/4 cup,0.25,799,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/071702112.png,"Appears to be a serving of canned fruit cocktail (mixed fruit in syrup) — likely pieces of pineapple, pear, peach, a green grape, and a maraschino cherry.",['63311140'],0.973214365541935,0.782598078250885,0.0602593537896386,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.25,,cup,150.0,37.5,37.5,21.375,21.375,0.2325,0.2325,5.13375,5.13375,0.07875,0.07875
1641,081108426.png,largest,14120010,"Cheese, Mexican blend",1 cup,1.0,803,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108426.png,Likely shredded (grated) yellow cheddar cheese — or a similar mild yellow/processed shredded cheese.,['14104100'],1.0801362286011378,0.9613969326019288,0.0435327998141479,1.0,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/4 cup,,0.75,,cup,244.0,244.0,183.0,873.52,655.14,57.4376,43.078199999999995,4.2700000000000005,3.2025,69.5644,52.1733
1642,081108422.png,median,14120010,"Cheese, Mexican blend",1/2 cup,0.5,803,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108422.png,Likely shredded yellow cheese — appears to be a small pile of grated/shredded mild cheddar or Colby-style cheese.,['14104100'],1.0737050607800485,0.9433369636535645,0.0553693416107214,0.5,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/4 cup,,0.125,,cup,244.0,122.0,30.5,436.76,109.19,28.7188,7.1797,2.135,0.5337500000000001,34.7822,8.69555
1643,081108419.png,smallest,14120010,"Cheese, Mexican blend",1/8 cup,0.125,803,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108419.png,"Appears to be a small pile of grated cheese — likely grated Parmesan or a similar pale, hard cheese. (Could possibly be finely crumbled/crumbled egg yolk, but cheese is more likely.)",['14108010'],1.1184580425421398,0.8863683938980103,0.0742997923155535,0.125,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/8 cup,,0.06,,cup,244.0,30.5,14.64,109.19,52.4112,7.1797,3.4462560000000004,0.5337500000000001,0.2562,8.69555,4.173864
1647,062608416.png,largest,14303010,"Cream cheese, light",3 tablespoons,3.0,807,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/062608416.png,No appropriate food codes found from the context information.,,,,,3.0,tablespoon,"1/2 teaspoon ,1 teaspoon ,2 teaspoons ,1 tablespoon ,1-1/2 tablespoons ,2 tablespoons ,2-1/2 tablespoons ,3 tablespoons",1 tablespoon,,3,,tablespoon,15.0,45.0,45.0,90.45,90.45,3.5325,3.5325,3.6585,3.6585,6.876,6.876
1648,062608412.png,median,14303010,"Cream cheese, light",1 tablespoon,1.0,807,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/062608412.png,Appears to be a small plastic measuring scoop holding a fine white powder — likely table sugar or all‑purpose flour; could also be salt or powdered milk. Not certain from the image alone.,['91101020'],1.1187915002306303,0.8959597945213318,0.1131513003131872,1.0,tablespoon,"1/2 teaspoon ,1 teaspoon ,2 teaspoons ,1 tablespoon ,1-1/2 tablespoons ,2 tablespoons ,2-1/2 tablespoons ,3 tablespoons",1 tablespoon,,1,,tablespoon,15.0,15.0,15.0,30.15,30.15,1.1775,1.1775,1.2195000000000005,1.2195000000000005,2.292,2.292
1651,102507124.png,median,27116200,"Barbecue beef, with sauce",2 cups,2.0,808,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102507124.png,"Appears to be toasted coconut chips (toasted coconut flakes) — small, irregular browned pieces. Possibly could be other dried/toasted fruit chips or small jerky pieces, but toasted coconut chips are most likely.",['42106020'],1.124540416896343,0.9015668630599976,0.0706359308621283,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1/22-ounce slice ,16 ounces ,14 ounces ,12 ounces ,10 ounces ,8 ounces ,6 ounces ,4 ounces ,2 ounces ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.125,,cup,240.0,480.0,30.0,1094.4,68.4,95.184,5.949,58.70400000000001,3.669000000000001,51.792,3.237
1652,102507116.png,smallest,27116200,"Barbecue beef, with sauce",1/4 cup,0.25,808,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102507116.png,Likely a small piece of crispy/overcooked bacon (a bacon crisp or burnt bacon fragment).,['41810250'],1.1667547677954038,0.9790517687797546,0.0632904528356058,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1/22-ounce slice ,16 ounces ,14 ounces ,12 ounces ,10 ounces ,8 ounces ,6 ounces ,4 ounces ,2 ounces ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/22-ounce slice,,0.007,,cup,240.0,60.0,1.68,136.8,3.8304,11.898,0.333144,7.338000000000001,0.2054639999999999,6.474,0.181272
1653,100907134.png,largest,91304010,"Topping, butterscotch or caramel",3 tablespoons,3.0,809,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907134.png,"Likely spoonfuls of chocolate mousse or chocolate ganache — small servings of a smooth chocolate cream (could also be a chocolate frosting or frozen chocolate ice cream, though mousse/ganache seems most likely).",['91305010'],1.0976874316732088,0.9073572754859924,0.0980664029413695,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",3 tablespoons,,3,,tablespoon,20.0,60.0,60.0,129.6,129.6,0.726,0.726,34.206,34.206,0.0,0.0
1654,100907137.png,median,91304010,"Topping, butterscotch or caramel",1/3 cup,0.3333,809,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907137.png,Appears to be cocoa powder (hot chocolate mix) in a white measuring scoop — could also be ground or instant coffee or a spice like cinnamon.,"['11830150', '11830160', '11830165']",1.012335696319739,0.7741149067878723,0.1797231481651284,0.3333333333333333,cup,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,0.125,,cup,320.0,106.66666666666666,40.0,230.4,86.4,1.2906666666666666,0.484,60.810666666666656,22.804,0.0,0.0
1655,113091f.png,smallest,91304010,"Topping, butterscotch or caramel",1 tablespoon,0.0625,809,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091f.png,"Appears to be a spoonful of a pale, creamy condiment—most likely mayonnaise (or a mayonnaise-style aioli).",['83107000'],1.1644091988603271,0.9099170565605164,0.104220427387955,1.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,1,,tablespoon,20.0,20.0,20.0,43.2,43.2,0.242,0.242,11.402,11.402,0.0,0.0
1656,080802135.png,largest,58148180,Macaroni or pasta salad with cheese,2 cups,2.0,811,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802135.png,"Appears to be macaroni and cheese — elbow/cavatappi-style pasta in a creamy cheddar (orange) cheese sauce, likely an American/boxed-style mac and cheese.",['58145112'],1.0019078110655149,0.777885377407074,0.0898894862812484,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,1,,cup,204.0,408.0,204.0,1003.68,501.84,28.152000000000005,14.076000000000002,88.8216,44.4108,58.874399999999994,29.437199999999997
1657,080802131.png,median,58148180,Macaroni or pasta salad with cheese,1 cup,1.0,811,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802131.png,"Appears to be a macaroni pasta salad — elbow macaroni tossed in a creamy, pinkish dressing (likely mayo-based, possibly with ketchup, thousand island, or a similar sauce).",['58148112'],0.9299018532037736,0.7445547580718994,0.0757141254056755,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,0.5,,cup,204.0,204.0,102.0,501.84,250.92,14.076000000000002,7.038000000000001,44.4108,22.2054,29.437199999999997,14.7186
1658,080802128.png,smallest,58148180,Macaroni or pasta salad with cheese,1/4 cup,0.25,811,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802128.png,"Appears to be a small scoop of a creamy/pureed food — likely mashed sweet potato or a salmon/seafood mousse. It could also be an orange‑tinted dip (e.g., roasted red pepper hummus).","['27150050', '41205075']",1.163683436314265,0.95709890127182,0.0762914271819503,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.09,,cup,204.0,51.0,18.36,125.46,45.1656,3.519000000000001,1.26684,11.1027,3.996971999999999,7.359299999999999,2.649348
1665,100907104.png,largest,91300010,"Syrup, not further specified subcategory assigned",3 tablespoons,3.0,816,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907104.png,"Likely small servings of caramel/dulce de leche (milk caramel) — smooth, glossy caramel sauce presented in three wooden tasting spoons.",['13252200'],1.1294198801120123,0.8475190997123718,0.0744106354062405,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",3 tablespoons,,3,,tablespoon,20.0,60.0,60.0,159.0,159.0,0.0,0.0,41.76,41.76,0.06,0.06
1666,100907109.png,median,91300010,"Syrup, not further specified subcategory assigned",1/2 cup,0.5,816,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907109.png,Appears to be a small serving of chocolate — likely chocolate ganache or a thick chocolate pudding/sauce (served in a scoop).,['91304020'],1.1113888521989186,0.8834095001220703,0.0850743220012227,0.5,cup,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,0.0625,,cup,320.0,160.0,20.0,424.0,53.0,0.0,0.0,111.36,13.92,0.16,0.02
1667,100907106.png,smallest,91300010,"Syrup, not further specified subcategory assigned",1/4 cup,0.25,816,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907106.png,Appears to be cocoa powder (fine chocolate/cacao powder) in a measuring scoop. Possibly could also be instant coffee or ground cinnamon if uncertain.,['11830150'],1.07450835754474,0.9592663049697876,0.0494854755409533,0.25,cup,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,0.0625,,cup,320.0,80.0,20.0,212.0,53.0,0.0,0.0,55.68,13.92,0.08,0.02
1672,072211107.png,median,58106720,"Pizza with meat and vegetables, from restaurant or fast food, thin crust",1/2 piece,0.5,821,61705,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072211107.png,"Appears to be a folded, pan‑fried savory flatbread — likely murtabak (a stuffed roti/flat pancake, typically filled with spiced minced meat and egg) or a similar stuffed/folded roti served with oil or curry residue.",['51300185'],1.1908321966727575,1.014972448348999,0.0609111106248068,0.5,piece,"1 piece ,3/4 piece ,1/2 piece ,1/4 piece ,1 pastry ,1/2 personal size pizza ,3/4 personal size pizza ,1/4 personal size pizza",1/4 piece,,1,,piece,113.0,56.5,113.0,151.985,303.97,7.1529,14.3058,14.11935,28.2387,7.41845,14.8369
1674,080602467.png,largest,75211020,"Cabbage, green, cooked, no added fat",2 cups,2.0,826,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602467.png,"Appears to be shredded cabbage that’s been cooked — likely sautéed/braised (stir‑fried) cabbage, possibly with some onion.",['75211031'],1.0846872995297114,0.8714315891265869,0.0866544956589901,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 leaf ,1 head ,7/8 head ,3/4 head ,5/8 head ,1/2 head ,3/8 head ,1/4 head ,1/8 head",1 cup,,1.0,,cup,150.0,300.0,150.0,78.0,39.0,3.99,1.995,18.06,9.03,0.3,0.15
1677,081502109.png,largest,53220030,"Cookie, fig bar",1 bar,1.0,827,63501,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081502109.png,"Likely a single soft caramel candy (a chewy caramel/toffee). Possibly, though less likely, a small rectangular piece of processed cheddar cheese.",['91723030'],1.1290809005498883,0.9250683188438416,0.0780089083185246,1.0,bar,1 bar,1 bar,,1,,bar,16.0,16.0,16.0,55.68,55.68,0.5920000000000001,0.5920000000000001,11.344,11.344,1.168,1.168
1678,073109112.png,largest,58105000,"Fajita, chicken",2 cups,2.0,828,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073109112.png,"Appears to be a bread salad — likely fattoush (toasted/broken pita mixed with chopped tomatoes, cucumbers and herbs) or possibly panzanella (Italian bread-and-tomato salad). The dish looks like toasted/broken flatbread pieces tossed with diced vegetables and herbs.",['51135010'],1.1133238549033802,0.9160766005516052,0.074121417342066,2.0,cup,"1 fajita ,3/4 fajita ,1/2 fajita ,1/4 fajita ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,1,,cup,120.0,240.0,120.0,492.0,246.0,27.263999999999996,13.631999999999998,42.96,21.48,23.592,11.796
1679,073109102.png,median,58105000,"Fajita, chicken",3/4 fajita,0.75,828,63889,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073109102.png,"Appears to be a folded flatbread/pita pocket on a plate, likely stuffed with salad vegetables (lettuce, tomato) — possibly a veggie pita or falafel-style sandwich.",['41901030'],1.1387868439157804,0.8798481225967407,0.0959452852594088,0.75,fajita,"1 fajita ,3/4 fajita ,1/2 fajita ,1/4 fajita ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/2 cup,,1,,fajita,95.0,71.25,95.0,146.0625,194.75,8.094,10.792,12.75375,17.005,7.003875000000001,9.3385
1680,073109105.png,smallest,58105000,"Fajita, chicken",1/4 cup,0.25,828,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073109105.png,Appears to be a small plated portion of sautéed mushrooms (likely oyster or cremini) tossed with diced red bell pepper and fresh herbs.,['75219033'],1.1781061222155889,1.0346474647521973,0.0671661079393652,0.25,cup,"1 fajita ,3/4 fajita ,1/2 fajita ,1/4 fajita ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.125,,cup,120.0,30.0,15.0,61.5,30.75,3.4079999999999995,1.7039999999999995,5.37,2.685,2.949,1.4745
1685,041008409.png,median,12110100,"Cream, light",1/4 cup,0.25,830,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/041008409.png,Likely raspberries (appears to be whole or slightly crushed raspberries) placed inside a Pyrex measuring cup.,['63219000'],1.160759204129378,0.9409177303314208,0.0750086562607388,0.25,cup,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,2 teaspoons ,1 teaspoon ,1 individual container",1/4 cup,,,,cup,240.0,60.0,,117.0,,1.776,,2.196,,11.46,
1687,040610108.png,largest,56112000,"Noodles, cooked",3 cups,3.0,832,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/040610108.png,"Appears to be sev — the Indian crispy fried snack made from gram (besan) flour, likely plain or masala sev (thin sev/namkeen).",['71205040'],1.259712282816569,1.1007064580917358,0.0779205695677821,3.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",3/4 cup,,0.5,,cup,160.0,480.0,80.0,657.6,109.6,21.647999999999996,3.608,120.04800000000002,20.008000000000003,9.888000000000002,1.648
1688,040610104.png,median,56112000,"Noodles, cooked",1 cup,1.0,832,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/040610104.png,"Appears to be sev — the thin, fried Indian snack made from spiced gram (besan) flour, likely the fine/multi-sev (masala/plain) variety produced by extruding and deep‑frying the dough.",['71205040'],1.2243704468011856,1.0708136558532717,0.0688227923553913,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1/4 cup,,0.25,,cup,160.0,160.0,40.0,219.2,54.8,7.215999999999999,1.804,40.016000000000005,10.004,3.2960000000000003,0.8240000000000001
1689,040610101.png,smallest,56112000,"Noodles, cooked",1/4 cup,0.25,832,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/040610101.png,"Appears to be sev — thin, fried gram‑flour (besan) noodles (often called bhujia); likely plain sev or a lightly spiced/massala sev.",['75440400'],1.1903788169225058,1.0741654634475708,0.0719240619987834,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1/4 cup,,0.125,,cup,160.0,40.0,20.0,54.8,27.4,1.804,0.902,10.004,5.002000000000001,0.8240000000000001,0.412
1690,091307106.png,largest,72201221,"Broccoli, fresh, cooked, fat added, not specified subcategory as to fat type",6 pieces,6.0,836,60782,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091307106.png,Appears to be broccoli florets — likely steamed or blanched (common Calabrese-type broccoli).,['99997220'],1.0255614588658015,0.8809685707092285,0.0560798103912054,6.0,piece,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece ,2 pieces ,3 pieces ,4 pieces ,5 pieces ,6 pieces",5 pieces,,5,,piece,10.0,60.0,50.0,37.8,31.5,1.56,1.3,3.798,3.165,1.8,1.5
1691,080602438.png,median,72201221,"Broccoli, fresh, cooked, fat added, not specified subcategory as to fat type",1-1/2 cups,1.5,836,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602438.png,"Appears to be broccoli florets — likely steamed or blanched (possibly lightly sautéed), plain green broccoli.",['72201211'],1.0176763782898586,0.8946731686592102,0.058756167206913,1.5,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece ,2 pieces ,3 pieces ,4 pieces ,5 pieces ,6 pieces",3/4 cup,,1,,cup,160.0,240.0,160.0,151.20000000000002,100.8,6.24,4.16,15.192,10.128,7.2,4.8
1692,080602433.png,smallest,72201221,"Broccoli, fresh, cooked, fat added, not specified subcategory as to fat type",1/4 cup,0.25,836,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602433.png,"Likely a small dollop of wasabi (bright green Japanese horseradish paste). Could also possibly be a small smear of pesto or chimichurri, but the smooth, compact shape and vivid green color suggest wasabi.",['75534550'],1.2996232757965724,0.8603079319000244,0.0812923663256034,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece ,2 pieces ,3 pieces ,4 pieces ,5 pieces ,6 pieces",1 piece,,0.01,,cup,160.0,40.0,1.6,25.2,1.0080000000000002,1.04,0.0416,2.532,0.10128,1.2,0.048
1708,031303124.png,largest,71103000,"Potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat",2 cups,2.0,843,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031303124.png,"Likely peeled, boiled/steamed diced potatoes (cubed potatoes).",['71103010'],1.023247317969799,0.9200235605239868,0.0469908058085773,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 medium ,3/4 medium ,1/2 medium ,1/4 medium ,1 large ,1 small",1 cup,,1,,cup,160.0,320.0,160.0,403.2,201.6,5.984000000000001,2.9920000000000004,65.44,32.72,13.6,6.8
1709,031303119.png,median,71103000,"Potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat",3/4 cup,0.75,843,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031303119.png,"Likely diced cooked potatoes — possibly Yukon Gold or another yellow-fleshed potato, boiled or steamed and then cubed.",['71103105'],1.0721824089686076,0.9582598805427552,0.037446526732917,0.75,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 medium ,3/4 medium ,1/2 medium ,1/4 medium ,1 large ,1 small",1/4 cup,,0.25,,cup,160.0,120.0,40.0,151.20000000000002,50.4,2.244,0.7480000000000001,24.54,8.18,5.1000000000000005,1.7
1710,022504057.png,smallest,71103000,"Potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat",1 large,0.125,843,60930,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/022504057.png,"Appears to be a ripe mango — likely an Ataulfo (Honey/Champagne) mango given the small, smooth, golden-yellow, slightly oblong shape.",['63129010'],1.1906847049792608,1.0175888538360596,0.0719966865690883,1.0,large,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 medium ,3/4 medium ,1/2 medium ,1/4 medium ,1 large ,1 small",1 small,,1,,large,300.0,300.0,300.0,378.0,378.0,5.61,5.61,61.35,61.35,12.75,12.75
