FileName,PortionType,FoodCodeCommon,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread
072211101.png,smallest,58106720,"Pizza with meat and vegetables, from restaurant or fast food, thin crust",1 piece,0.125,821,61705,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072211101.png,Appears to be a slice of cheese pizza — likely thin-crust (New York–style) with tomato sauce and melted mozzarella.,['58106250'],0.952308278,0.736692667,0.08654036
080602467.png,largest,75211020,"Cabbage, green, cooked, no added fat",2 cups,2,826,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602467.png,"Appears to be shredded cabbage that’s been cooked — likely sautéed/braised (stir‑fried) cabbage, possibly with some onion.",['75211031'],1.0846873,0.871431589,0.086654496
100709126.png,median,75211020,"Cabbage, green, cooked, no added fat",1 head,0.625,826,61357,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100709126.png,"Likely a whole head of iceberg lettuce (could possibly be a pale cabbage, but it appears to be iceberg).",['75113000'],1.13210112,1.006254315,0.052384659
100709134.png,smallest,75211020,"Cabbage, green, cooked, no added fat",1 head,0.0625,826,62115,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100709134.png,"Appears to be a whole raw green (white) cabbage — a common head cabbage, uncut and served on a plate.",['75103000'],1.116393803,0.86224997,0.086665428
081502109.png,largest,53220030,"Cookie, fig bar",1 bar,1,827,63501,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081502109.png,"Likely a single soft caramel candy (a chewy caramel/toffee). Possibly, though less likely, a small rectangular piece of processed cheddar cheese.",['91723030'],1.129080901,0.925068319,0.078008908
073109112.png,largest,58105000,"Fajita, chicken",2 cups,2,828,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073109112.png,"Appears to be a bread salad — likely fattoush (toasted/broken pita mixed with chopped tomatoes, cucumbers and herbs) or possibly panzanella (Italian bread-and-tomato salad). The dish looks like toasted/broken flatbread pieces tossed with diced vegetables and herbs.",['51135010'],1.113323855,0.916076601,0.074121417
073109102.png,median,58105000,"Fajita, chicken",3/4 fajita,0.75,828,63889,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073109102.png,"Appears to be a folded flatbread/pita pocket on a plate, likely stuffed with salad vegetables (lettuce, tomato) — possibly a veggie pita or falafel-style sandwich.",['41901030'],1.138786844,0.879848123,0.095945285
073109105.png,smallest,58105000,"Fajita, chicken",1/4 cup,0.25,828,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073109105.png,Appears to be a small plated portion of sautéed mushrooms (likely oyster or cremini) tossed with diced red bell pepper and fresh herbs.,['75219033'],1.178106122,1.034647465,0.067166108
031103141.png,largest,56203020,,2 cups,2,829,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031103141.png,"Likely a bowl of cooked oatmeal/porridge — appears to be rolled‑oats (or possibly steel‑cut oats) cooked to a coarse, creamy texture, plain with no visible toppings.",['56203056'],0.972070579,0.83162868,0.069839709
031103137.png,median,56203020,,1 cup,1,829,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031103137.png,Appears to be a bowl of cooked porridge—likely plain oatmeal made from rolled or steel‑cut oats.,['56203056'],0.971820988,0.860686362,0.05110411
031103134.png,smallest,56203020,,1/4 cup,0.25,829,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031103134.png,Appears to be a bowl of oatmeal/porridge — likely plain or lightly flavored instant or rolled‑oat porridge (could also be a similar grain-based baby cereal).,['56203086'],0.999531931,0.757649779,0.102155809
052008415.png,largest,12110100,"Cream, light",1 individual container,1,830,60868,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052008415.png,Appears to be a small cup of vanilla soft‑serve or frozen yogurt — likely vanilla soft‑serve (could also be whipped cream or a creamy yogurt).,['11460500'],0.902391685,0.675346255,0.103106057
041008409.png,median,12110100,"Cream, light",1/4 cup,0.25,830,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/041008409.png,Likely raspberries (appears to be whole or slightly crushed raspberries) placed inside a Pyrex measuring cup.,['63219000'],1.160759204,0.94091773,0.075008656
042108426.png,smallest,12110100,"Cream, light",1 teaspoon,0.021,830,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108426.png,Appears to be a spoonful of a thick white creamy substance—likely plain yogurt (could also be sour cream or mayonnaise based on texture).,['11411390'],1.108758927,0.97717458,0.073246444
040610108.png,largest,56112000,"Noodles, cooked",3 cups,3,832,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/040610108.png,"Appears to be sev — the Indian crispy fried snack made from gram (besan) flour, likely plain or masala sev (thin sev/namkeen).",['71205040'],1.259712283,1.100706458,0.07792057
040610104.png,median,56112000,"Noodles, cooked",1 cup,1,832,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/040610104.png,"Appears to be sev — the thin, fried Indian snack made from spiced gram (besan) flour, likely the fine/multi-sev (masala/plain) variety produced by extruding and deep‑frying the dough.",['71205040'],1.224370447,1.070813656,0.068822792
040610101.png,smallest,56112000,"Noodles, cooked",1/4 cup,0.25,832,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/040610101.png,"Appears to be sev — thin, fried gram‑flour (besan) noodles (often called bhujia); likely plain sev or a lightly spiced/massala sev.",['75440400'],1.190378817,1.074165463,0.071924062
091307106.png,largest,72201221,"Broccoli, fresh, cooked, fat added, not specified subcategory as to fat type",6 pieces,6,836,60782,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091307106.png,Appears to be broccoli florets — likely steamed or blanched (common Calabrese-type broccoli).,['99997220'],1.025561459,0.880968571,0.05607981
080602438.png,median,72201221,"Broccoli, fresh, cooked, fat added, not specified subcategory as to fat type",1-1/2 cups,1.5,836,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602438.png,"Appears to be broccoli florets — likely steamed or blanched (possibly lightly sautéed), plain green broccoli.",['72201211'],1.017676378,0.894673169,0.058756167
080602433.png,smallest,72201221,"Broccoli, fresh, cooked, fat added, not specified subcategory as to fat type",1/4 cup,0.25,836,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602433.png,"Likely a small dollop of wasabi (bright green Japanese horseradish paste). Could also possibly be a small smear of pesto or chimichurri, but the smooth, compact shape and vivid green color suggest wasabi.",['75534550'],1.299623276,0.860307932,0.081292366
cp_42fo.png,largest,92530950,"Vegetable and fruit juice drink, with high vitamin C",42 FO,42,837,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,Appears to be a disposable drink cup (styrofoam or paper cup) with a purple hexagon pattern — likely an empty takeout/fountain beverage cup; no food is visible.,['92411510'],0.978951893,0.749146163,0.093484947
mug_14fo.png,median,92530950,"Vegetable and fruit juice drink, with high vitamin C",14 FO,4.2,837,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_14fo.png,This image does not show food; it appears to be a plain white ceramic mug (likely a coffee/tea cup).,['92101500'],1.063439162,0.860780716,0.08497107
mug_2fo.png,smallest,92530950,"Vegetable and fruit juice drink, with high vitamin C",2 FO,0.1,837,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,"The image appears to show a white ceramic mug/cup (empty) — not a food item. Likely used for coffee, tea, or another hot beverage.",['92101000'],0.985560818,0.773527801,0.091543783
m11.png,largest,27243000,"Chicken or turkey and rice, no sauce",3 cups,3,838,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/m11.png,Likely mashed potatoes covered in brown gravy — appears to be a homestyle/buttery mash with a smooth brown gravy on top.,['71501012'],1.000305598,0.776869178,0.087678495
m7.png,median,27243000,"Chicken or turkey and rice, no sauce",1 cup,1,838,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/m7.png,"Likely a scoop of hummus — a creamy chickpea spread (blended chickpeas with tahini, olive oil, lemon and garlic). It could possibly be peanut butter or a smooth mashed root (e.g., sweet potato), but hummus seems most likely.",['41205070'],1.180952938,0.898044825,0.092364184
m4.png,smallest,27243000,"Chicken or turkey and rice, no sauce",1/4 cup,0.25,838,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/m4.png,"Appears to be a small scoop of a smooth spread — likely hummus (chickpea/tahini, possibly plain or roasted) or, less likely, smooth peanut butter.",['41205070'],1.132702837,0.801680505,0.093580953
101107154.png,largest,53242000,"Cookie, sugar wafer",1 cookie,1,840,60919,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101107154.png,"Appears to be a single imitation crab stick (surimi / kani-kamaboko), the red-and-white processed seafood stick used in sushi and salads.",['27250520'],1.082616557,0.725479066,0.109174205
101607207.png,median,53242000,"Cookie, sugar wafer",1 cookie,1,840,62015,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607207.png,Likely a small rectangular wafer biscuit — appears to be a thin caramel/spiced (Biscoff-style) or plain tea biscuit with a waffle pattern.,['53241500'],1.00135597,0.850632429,0.045673488
101607207.png,smallest,53242000,"Cookie, sugar wafer",1 cookie,0.5,840,62015,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607207.png,"Appears to be a small rectangular wafer cookie (waffle-pattern biscuit), likely a caramel or plain sweet wafer.",['53242000'],1.0091024,0.826031089,0.063820688
cp_20fo.png,largest,11542100,"Milk shake, fast food, chocolate",20 FO,22,841,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_20fo.png,"Appears to be a disposable takeout beverage cup (paper/plastic). No food or contents are visible — likely used for a soft drink, iced tea, or similar cold beverage.","['92410510', '92410550']",0.952212627,0.667464435,0.081475113
cp_20fo.png,median,11542100,"Milk shake, fast food, chocolate",20 FO,6.6,841,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_20fo.png,Appears to be a disposable paper hot-beverage cup — likely used for coffee or tea (no contents visible).,['92100500'],1.012854237,0.782132506,0.104733487
cp_12fo.png,smallest,11542100,"Milk shake, fast food, chocolate",12 FO,0.6,841,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_12fo.png,Appears to be a disposable paper to‑go hot beverage cup — likely a coffee or tea takeaway cup (with printed order/check boxes).,['92100500'],1.011519397,0.882421732,0.084011865
000000000.png,largest,71505000,"Potato tots, not further specified subcategory assigned",,2,842,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The uploaded image is a ""No image available"" placeholder, so there is no visible food to identify.",,,,
030603305.png,median,71505000,"Potato tots, not further specified subcategory assigned",1 tater tot,1,842,63514,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030603305.png,"Likely a single breaded, fried nugget — appears to be a processed chicken nugget (could also be a fish nugget or small croquette).",['24198729'],1.032199975,0.836049676,0.06428734
030603305.png,smallest,71505000,"Potato tots, not further specified subcategory assigned",1 tater tot,0.1,842,62469,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030603305.png,"Likely a single breaded, fried nugget — appears to be a chicken nugget or similar breaded piece (could also be a fish stick fragment or a plant‑based/tofu nugget).",['24198729'],0.97848138,0.822431862,0.068240863
031303124.png,largest,71103000,"Potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat",2 cups,2,843,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031303124.png,"Likely peeled, boiled/steamed diced potatoes (cubed potatoes).",['71103010'],1.023247318,0.920023561,0.046990806
031303119.png,median,71103000,"Potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat",3/4 cup,0.75,843,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031303119.png,"Likely diced cooked potatoes — possibly Yukon Gold or another yellow-fleshed potato, boiled or steamed and then cubed.",['71103105'],1.072182409,0.958259881,0.037446527
022504057.png,smallest,71103000,"Potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat",1 large,0.125,843,60930,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/022504057.png,"Appears to be a ripe mango — likely an Ataulfo (Honey/Champagne) mango given the small, smooth, golden-yellow, slightly oblong shape.",['63129010'],1.190684705,1.017588854,0.071996687
cp_42fo.png,largest,11220000,"Milk, condensed, sweetened",42 FO,42,845,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,"Appears to be a disposable foam (polystyrene/Styrofoam) cup with a purple hexagon pattern — no visible food inside, so contents (beverage/other) are unknown.",['92101000'],0.880014468,0.658934832,0.117306507
mlkbottle_11fo.png,median,11220000,"Milk, condensed, sweetened",11 FO,4.4,845,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mlkbottle_11fo.png,"Appears to be a small plastic bottle of a dairy beverage — likely plain milk. It could also be a drinkable yogurt/kefir (similar bottle shape), but most likely pasteurized bottled milk.",['11111000'],1.062974976,0.907458961,0.116281555
121807120.png,smallest,11220000,"Milk, condensed, sweetened",1 tablespoon,0.0625,845,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121807120.png,"Appears to be a small ceramic/porcelain spoon holding a white dairy product — likely plain yogurt, sour cream, or heavy cream (hard to be certain from the image).",['11411010'],1.050520728,0.886055589,0.084693202
113026.png,largest,13150000,"Sherbet, all flavors",4 small scoops,4,846,62092,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113026.png,"Likely ricotta cheese — fresh, soft curd ricotta (appears creamy and slightly grainy).",['14201500'],1.106225867,0.91205287,0.061092222
