FileName,PortionType,FoodCodeCommon,FC_Description,Portion,Multiplier,Rank,Link,GPTFoodDescription,GPTFoodCode,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,PortionCode,PortionSubCode,BaseUnit,FoodCode,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
120209109.png,smallest,52104010,"Biscuit, home recipe",1 biscuit,0.125,758,https://asa24.nci.nih.gov/images/120209109.png,A single small pancake (American-style).,['55101000'],1.0,biscuit,"1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,3/4 biscuit ,3/4 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,3/4 biscuit ,3/4 biscuit ,3/4 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1/2 biscuit ,1/2 biscuit ,1/2 biscuit ,1/2 biscuit ,1 biscuit ,1 biscuit ,1/2 biscuit ,1 biscuit ,1/4 biscuit ,1 biscuit ,1/4 biscuit ,1/4 biscuit ,1 biscuit ,1/4 biscuit ,1 biscuit ,1 biscuit ,1/4 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit",,,1,,,,biscuit,52104010.0,45.0,45.0,45.0,157.5,157.5,3.1635000000000004,3.1635000000000004,20.2005,20.2005,7.1865,7.1865
032709101.png,smallest,26305160,Crab,1/4 cup,0.25,762,https://asa24.nci.nih.gov/images/032709101.png,Imitation crab (surimi) — sliced crab sticks (kanikama).,['27250520'],0.25,cup,"12 ounces ,2 cups ,1-1/2 cups ,1 cup ,1/2 cup ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1 crab ,1 leg ,1 cup ,1 cup ,1 leg ,1 cup ,3/4 cup ,3/4 crab ,3/4 crab ,3/4 cup ,1/2 crab ,1/2 cup ,1/2 cup ,1/2 crab ,1/4 cup ,1/4 crab ,1/4 crab ,1/4 cup",,,0.125,,,,cup,26305160.0,135.0,33.75,16.875,28.0125,14.00625,6.0344999999999995,3.0172499999999998,0.0,0.0,0.24975000000000003,0.12487500000000001
123009114.png,smallest,58103120,"Tamale, beef",1/4 cup,0.25,765,https://asa24.nci.nih.gov/images/123009114.png,Peanut butter — a smooth peanut spread.,['42202000'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 tamale ,1 cup ,3/4 tamale ,3/4 cup ,1/2 tamale ,1/2 cup ,1/4 tamale ,1/4 cup",,,0.125,,,,cup,58103120.0,170.0,42.5,21.25,73.95,36.975,3.1365,1.56825,6.715,3.3575,3.842,1.921
012710109.png,smallest,75502520,Kimchi,1/4 cup,0.25,770,https://asa24.nci.nih.gov/images/012710109.png,Rice with mixed vegetables — a small serving of rice containing peas and diced carrot or red bell pepper (exact preparation/style uncertain).,['58160490'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",,,0.125,,,,cup,75502520.0,150.0,37.5,18.75,5.625,2.8125,0.41250000000000003,0.20625000000000002,0.9,0.45,0.1875,0.09375
081108411.png,smallest,14107200,"Cheese, Muenster",1/8 cup,0.125,776,https://asa24.nci.nih.gov/images/081108411.png,Grated cheese — fine pale-yellow shreds (likely a hard or semi‑hard cheese).,['14108010'],0.125,cup,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 cup ,1 cup ,1 slice ,1 slice ,7/8 cup ,7/8 cup ,3/4 cup ,3/4 cup ,1 slice ,5/8 cup ,5/8 cup ,1/2 cup ,3/4 cup ,1 slice ,3/8 cup ,3/8 cup ,1/4 cup ,1/4 cup ,1/8 cup ,1/8 cup",,,0.125,,10159.0,0.0,cup,14107200.0,132.0,16.5,16.5,60.72,60.72,3.86265,3.86265,0.18480000000000002,0.18480000000000002,4.9566,4.9566
123009114.png,smallest,58103130,"Tamale, chicken",1/4 cup,0.25,778,https://asa24.nci.nih.gov/images/123009114.png,Peanut butter — likely the smooth/creamy variety.,['42202000'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 tamale ,1 cup ,3/4 tamale ,3/4 cup ,1/2 tamale ,1/2 cup ,1/4 tamale ,1/4 cup",,,0.125,,,,cup,58103130.0,170.0,42.5,21.25,73.95,36.975,3.1365,1.56825,6.715,3.3575,3.842,1.921
101607138.png,smallest,21420100,"Beef, sandwich steak",1/4 cup,0.25,789,https://asa24.nci.nih.gov/images/101607138.png,Chocolate-flavored breakfast cereal flakes (small chocolate cereal pieces).,['56207370'],0.25,cup,"16 ounces ,14 ounces ,12 ounces ,10 ounces ,8 ounces ,6 ounces ,4 ounces ,2 ounces ,2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",,,0.13,,,,cup,21420100.0,110.0,27.5,14.3,89.65,46.618,5.0215000000000005,2.6111800000000005,0.0,0.0,7.58725,3.9453700000000005
113091c.png,smallest,74406500,Cocktail sauce,1 tablespoon,0.0625,793,https://asa24.nci.nih.gov/images/113091c.png,Tomato ketchup (red sauce).,['74401010'],1.0,tablespoon,"1/2 cup ,1/3 cup ,1/4 cup ,3 tablespoons ,2 tablespoons ,1 tablespoon",,,1,,10205.0,0.0,tablespoon,74406500.0,17.0,17.0,17.0,21.76,21.76,0.23120000000000002,0.23120000000000002,4.7974000000000006,4.7974000000000006,0.17850000000000002,0.17850000000000002
071702112.png,smallest,63311110,"Fruit cocktail, canned, not further specified subcategory assigned",1/4 cup,0.25,794,https://asa24.nci.nih.gov/images/071702112.png,"Canned fruit cocktail (mixed fruit salad in syrup) — diced peaches, pear/pineapple pieces, a green grape, and a maraschino cherry.",['63311140'],0.25,cup,"2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1 snack size cup ,1 cup ,1 snack size cup ,1 cup ,3/4 cup ,3/4 snack size cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 snack size cup ,1/4 snack size cup ,1/4 cup ,1/4 cup",,,0.25,,,,cup,63311110.0,250.0,62.5,62.5,34.375,34.375,0.25625,0.25625,8.8125,8.8125,0.05,0.05
071702112.png,smallest,63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",1/4 cup,0.25,799,https://asa24.nci.nih.gov/images/071702112.png,Canned fruit cocktail (mixed fruit in syrup).,['63311140'],0.25,cup,"2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup",,,0.25,,,,cup,63311000.0,150.0,37.5,37.5,21.375,21.375,0.2325,0.2325,5.13375,5.13375,0.07875,0.07875
081108419.png,smallest,14120010,"Cheese, Mexican blend",1/8 cup,0.125,803,https://asa24.nci.nih.gov/images/081108419.png,Grated (shredded) cheese.,"['14108010', '14108015', '14108020', '14108060', '14120010', '14120020']",0.125,cup,"1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",,,0.06,,10159.0,0.0,cup,14120010.0,244.0,30.5,14.64,109.19,52.4112,7.1797,3.4462560000000004,0.5337500000000001,0.25620000000000004,8.69555,4.173864
102507116.png,smallest,27116200,"Barbecue beef, with sauce",1/4 cup,0.25,808,https://asa24.nci.nih.gov/images/102507116.png,Crispy pan-fried bacon (thin-cut bacon cooked until crisp).,['22600100'],0.25,cup,"16 ounces ,14 ounces ,12 ounces ,10 ounces ,8 ounces ,6 ounces ,4 ounces ,2 ounces ,1/22-ounce slice ,2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup",,,0.02,,,,cup,27116200.0,240.0,60.0,4.8,136.8,10.943999999999999,11.898,0.9518399999999998,7.338000000000001,0.58704,6.474,0.5179199999999999
113091f.png,smallest,91304010,"Topping, butterscotch or caramel",1 tablespoon,0.0625,809,https://asa24.nci.nih.gov/images/113091f.png,A measuring spoon containing a pale beige dry ingredient (fine powder/granules). I can’t determine the specific food item from this image.,['95220000'],1.0,tablespoon,"3 tablespoons ,2 tablespoons ,1 tablespoon ,1/2 cup ,1/2 cup ,1/3 cup ,1/3 cup ,1/4 cup ,1/4 cup ,3 tablespoons ,2 tablespoons ,1 tablespoon",,,1,,10205.0,0.0,tablespoon,91304010.0,20.0,20.0,20.0,43.2,43.2,0.242,0.242,11.402000000000001,11.402000000000001,0.0,0.0
080802128.png,smallest,58148180,Macaroni or pasta salad with cheese,1/4 cup,0.25,811,https://asa24.nci.nih.gov/images/080802128.png,Macaroni and cheese — elbow macaroni in a cheddar-style cheese sauce (small portion).,['58145110'],0.25,cup,"2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup",,,0.125,,10205.0,0.0,cup,58148180.0,204.0,51.0,25.5,125.46000000000001,62.730000000000004,3.5190000000000006,1.7595000000000003,11.1027,5.55135,7.359299999999999,3.6796499999999996
100907106.png,smallest,91300010,"Syrup, not further specified subcategory assigned",1/4 cup,0.25,816,https://asa24.nci.nih.gov/images/100907106.png,A measuring spoon filled with unsweetened cocoa powder.,['11830150'],0.25,cup,"3 tablespoons ,2 tablespoons ,1 tablespoon ,1/2 cup ,1/3 cup ,1/4 cup",,,0.0625,,,,cup,91300010.0,320.0,80.0,20.0,212.0,53.0,0.0,0.0,55.68,13.92,0.08,0.02
081502109.png,smallest,53220030,"Cookie, fig bar",1 bar,1.0,827,https://asa24.nci.nih.gov/images/081502109.png,A small rectangular caramel/toffee candy (a caramel candy piece).,['91723030'],1.0,bar,1 bar,,,1,,63501.0,0.0,bar,53220030.0,16.0,16.0,16.0,55.68,55.68,0.5920000000000001,0.5920000000000001,11.344000000000001,11.344000000000001,1.168,1.168
073109105.png,smallest,58105000,"Fajita, chicken",1/4 cup,0.25,828,https://asa24.nci.nih.gov/images/073109105.png,Penne pasta with mixed vegetables — appears to be a small serving of penne (or similar tubular pasta) tossed with green herbs/peppers and small red pepper/tomato pieces.,['58146160'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 fajita ,1 cup ,3/4 fajita ,3/4 cup ,1/2 fajita ,1/2 cup ,1/4 fajita ,1/4 cup",,,0.12,,,,cup,58105000.0,120.0,30.0,14.4,61.5,29.52,3.4079999999999995,1.63584,5.37,2.5776,2.949,1.41552
040610101.png,smallest,56112000,"Noodles, cooked",1/4 cup,0.25,832,https://asa24.nci.nih.gov/images/040610101.png,Sev — crispy Indian fried noodles made from gram (besan) flour (a namkeen/bhujia‑style snack).,['71205040'],0.25,cup,"3 cups ,2-1/2 cups ,2 cups ,1-1/2 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",,,0.125,,,,cup,56112000.0,160.0,40.0,20.0,54.800000000000004,27.400000000000002,1.8039999999999998,0.9019999999999999,10.004000000000001,5.002000000000001,0.8240000000000001,0.41200000000000003
080602433.png,smallest,72201221,"Broccoli, fresh, cooked, fat added, not specified subcategory as to fat type",1/4 cup,0.25,836,https://asa24.nci.nih.gov/images/080602433.png,Wasabi paste (Japanese horseradish).,['75534550'],0.25,cup,"6 pieces ,6 pieces ,6 pieces ,5 pieces ,5 pieces ,5 pieces ,4 pieces ,4 pieces ,4 pieces ,3 pieces ,3 pieces ,3 pieces ,2 cups ,2 pieces ,2 pieces ,2 pieces ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 piece ,1 piece ,1 piece ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup",,,0.125,,,,cup,72201221.0,160.0,40.0,20.0,25.2,12.6,1.04,0.52,2.532,1.266,1.2,0.6
022504057.png,smallest,71103000,"Potato, boiled, from fresh, peel not eaten, not specified subcategory as to fat",1 large,0.125,843,https://asa24.nci.nih.gov/images/022504057.png,Ripe mango — likely an Ataulfo (Honey) mango variety.,['63129010'],1.0,large,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 small ,1 medium ,1 large ,1 cup ,1 medium ,1 medium ,1 medium ,1 large ,1 small ,1 medium ,1 small ,3/4 medium ,1 medium ,3/4 medium ,3/4 medium ,3/4 cup ,1 large ,1 large ,1/2 medium ,1 small ,1/2 cup ,1/2 medium ,1/2 medium ,1 medium ,1 small ,1/4 cup ,1 medium ,1 large ,1/4 medium ,1/4 medium ,1/4 medium ,1 medium ,1 small ,1 large",,,1,,,,large,71103000.0,300.0,300.0,300.0,378.0,378.0,5.61,5.61,61.35,61.35,12.75,12.75
030409101.png,smallest,51301040,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery",1 slice,0.125,857,https://asa24.nci.nih.gov/images/030409101.png,A single slice of toasted bread (toast).,['51000110'],1.0,slice,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,3/4 slice ,1 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,3/4 slice ,1/2 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1/2 slice ,1 slice ,3/4 slice ,1/2 slice ,1 slice ,1 slice ,1 slice ,1/2 slice ,1 slice ,3/4 slice ,1 slice ,3/4 slice ,1 slice ,3/4 slice ,1 slice ,1 slice ,1/2 slice ,1 slice ,1/2 slice ,1/4 slice ,1 slice ,1 slice ,1/2 slice ,1 slice ,1/2 slice ,1/4 slice ,1 slice ,1/2 slice ,1 slice ,1 slice ,1/4 slice ,1 slice ,1/4 slice ,1 slice ,1/4 slice ,1/4 slice ,1 slice ,1 slice ,1/4 slice ,1 slice ,1/4 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1/4 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,1 slice ,3/4 slice ,3/4 slice ,1 slice ,1/2 slice ,1/2 slice ,1 slice ,1/2 slice ,1 slice ,1/4 slice ,1/4 slice ,1 slice ,1 slice ,1/4 slice ,1 slice ,1 slice ,1 slice ,1 slice",,,1,,,,slice,51301040.0,20.0,20.0,20.0,54.2,54.2,2.066,2.066,9.84,9.84,0.7440000000000001,0.7440000000000001
102307133.png,smallest,21101000,"Beef, steak, not further specified subcategory assigned",1/4 cup,0.25,865,https://asa24.nci.nih.gov/images/102307133.png,A small charred/overcooked piece of cooked meat or fish — likely a grilled/seared bite (cannot confidently determine the exact protein).,['27100100'],0.25,cup,"16 ounces ,16 ounces ,14 ounces ,14 ounces ,12 ounces ,12 ounces ,10 ounces ,10 ounces ,8 ounces ,8 ounces ,6 ounces ,6 ounces ,4 ounces ,4 ounces ,2 ounces ,2 ounces ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup",,,0.02,,,,cup,21101000.0,135.0,33.75,2.7,77.28750000000001,6.183000000000001,9.1125,0.7290000000000001,0.0,0.0,4.347,0.34776
081809113.png,smallest,13120050,"Ice cream bar, vanilla",1/4 cup,0.25,868,https://asa24.nci.nih.gov/images/081809113.png,Cubed butter.,['81101000'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 bar ,1 cup ,3/4 bar ,3/4 cup ,1/2 bar ,1/2 cup ,1/4 bar ,1/4 cup",,,0.06,,,,cup,13120050.0,133.0,33.25,7.98,119.035,28.5684,0.701575,0.16837800000000003,12.3424,2.962176,8.398950000000001,2.0157480000000003
040610117.png,smallest,58147330,"Macaroni or noodles, creamed, with cheese",1/4 cup,0.25,872,https://asa24.nci.nih.gov/images/040610117.png,Plain mashed potatoes.,['71501010'],0.25,cup,"3 cups ,3 cups ,3 cups ,3 cups ,3 cups ,3 cups ,2-1/2 cups ,2-1/2 cups ,2-1/2 cups ,2-1/2 cups ,2-1/2 cups ,2-1/2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup",,,0.25,,,,cup,58147330.0,230.0,57.5,57.5,90.85000000000001,90.85000000000001,2.7600000000000002,2.7600000000000002,12.615500000000003,12.615500000000003,3.1855,3.1855
081302272.png,smallest,41106020,"Kidney beans, from dried, no added fat",1/4 cup,0.25,875,https://asa24.nci.nih.gov/images/081302272.png,Dried red kidney beans.,['41106020'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",,,0.125,,,,cup,41106020.0,180.0,45.0,22.5,56.7,28.35,3.879,1.9395,10.197000000000001,5.0985000000000005,0.225,0.1125
092810105.png,smallest,58106325,"Pizza, cheese, with vegetables, from restaurant or fast food, medium crust",1 piece,0.0156,877,https://asa24.nci.nih.gov/images/092810105.png,A slice of plain cheese pizza.,['58106225'],1.0,piece,"1 pastry ,1 pastry ,1 piece ,1 piece ,1 piece ,1 pastry ,1 piece ,3/4 personal size pizza ,1 pastry ,1/2 personal size pizza ,1 pastry ,1/4 personal size pizza ,1 pastry ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 pastry ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1/2 piece ,1/2 piece ,1/2 piece ,1 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1/4 piece ,1/4 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1 piece ,1 piece",,,1,,,,piece,58106325.0,133.0,133.0,133.0,321.86,321.86,13.7123,13.7123,40.844300000000004,40.844300000000004,11.5577,11.5577
121902101.png,smallest,91501020,Gelatin dessert with fruit,1/4 cup,0.25,879,https://asa24.nci.nih.gov/images/121902101.png,Pickled red ginger — likely beni shoga (Japanese red pickled ginger).,['75503085'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup",,,0.25,,10205.0,0.0,cup,91501020.0,240.0,60.0,60.0,33.6,33.6,0.66,0.66,8.004,8.004,0.006,0.006
073109105.png,smallest,58105050,"Fajita, beef or pork",1/4 cup,0.25,885,https://asa24.nci.nih.gov/images/073109105.png,Penne pasta with mixed vegetables — a penne primavera-style preparation.,['58146160'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 fajita ,1 cup ,3/4 fajita ,3/4 cup ,1/2 fajita ,1/2 cup ,1/4 fajita ,1/4 cup",,,0.12,,,,cup,58105050.0,120.0,30.0,14.4,69.0,33.12,3.63,1.7424000000000002,5.37,2.5776,3.6780000000000004,1.7654400000000001
081108403.png,smallest,14104200,"Cheese, Colby",1/8 cup,0.125,887,https://asa24.nci.nih.gov/images/081108403.png,Shredded cheddar cheese (small pile of grated/sliced cheddar).,['14104100'],0.125,cup,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 cup ,1 cup ,1 slice ,1 slice ,1 cup ,1 slice ,1 slice ,1 slice ,1 slice ,7/8 cup ,7/8 cup ,7/8 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1 slice ,5/8 cup ,5/8 cup ,5/8 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1 slice ,3/8 cup ,3/8 cup ,3/8 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/8 cup ,1/8 cup ,1/8 cup",,,0.125,,10010.0,0.0,cup,14104200.0,113.0,14.125,14.125,55.6525,55.6525,3.3561,3.3561,0.36301249999999996,0.36301249999999996,4.5355375,4.5355375
081108403.png,smallest,14104200,"Cheese, Colby",1/8 cup,0.125,887,https://asa24.nci.nih.gov/images/081108403.png,Shredded cheddar cheese (small pile of grated/sliced cheddar).,['14104100'],0.125,cup,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 cup ,1 cup ,1 slice ,1 slice ,1 cup ,1 slice ,1 slice ,1 slice ,1 slice ,7/8 cup ,7/8 cup ,7/8 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1 slice ,5/8 cup ,5/8 cup ,5/8 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1 slice ,3/8 cup ,3/8 cup ,3/8 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/8 cup ,1/8 cup ,1/8 cup",,,0.125,,10159.0,0.0,cup,14104200.0,113.0,14.125,14.125,55.6525,55.6525,3.3561,3.3561,0.36301249999999996,0.36301249999999996,4.5355375,4.5355375
100507236.png,smallest,53610100,"Coffee cake, crumb or quick-bread type",1/4 piece,2.375,892,https://asa24.nci.nih.gov/images/100507236.png,This appears to be a small piece of baklava — phyllo (filo) pastry layered with chopped nuts and sweet syrup.,['53441110'],0.25,piece,"1 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,3/4 piece ,3/4 piece ,3/4 piece ,1/2 piece ,1/2 piece ,1 piece ,1 piece ,1/2 piece ,3/4 piece ,3/4 piece ,1/2 piece ,1/2 piece ,1/4 piece ,1/4 piece ,1/2 piece ,1/2 piece ,1/4 piece ,1/4 piece ,1/4 piece ,1/4 piece ,1/4 piece",,,1,,51000.0,0.0,piece,53610100.0,65.0,16.25,65.0,63.2125,252.85,1.064375,4.2575,8.37525,33.501,2.929875,11.7195
071602116.png,smallest,63203600,"Blueberries, frozen",1/4 cup,0.25,894,https://asa24.nci.nih.gov/images/071602116.png,Fresh blueberries.,['63203010'],0.25,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",,,0.4,,,,cup,63203600.0,150.0,37.5,60.0,19.125,30.6,0.1575,0.252,4.56375,7.3020000000000005,0.24,0.384
100507102.png,smallest,12220200,Whipped topping,1/8 cup,0.125,899,https://asa24.nci.nih.gov/images/100507102.png,Mashed potatoes — a small scoop of plain/whipped potato.,['71501010'],0.125,cup,"1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",,,0.0625,,,,cup,12220200.0,75.0,9.375,4.6875,29.8125,14.90625,0.1171875,0.05859375,2.1609375,1.08046875,2.3728125,1.18640625
080808413.png,smallest,14101010,"Cheese, Blue or Roquefort",1/8 cup,0.125,919,https://asa24.nci.nih.gov/images/080808413.png,Egg salad — chopped hard‑boiled eggs mixed with mayonnaise (egg mayonnaise).,['32103000'],0.125,cup,"1 slice ,1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",,,0.06,,10059.0,0.0,cup,14101010.0,135.0,16.875,8.1,59.56875,28.592999999999996,3.61125,1.7333999999999998,0.394875,0.18954,4.849875,2.32794
080602525.png,smallest,75307000,"Peppers and onions, cooked, fat added",1/4 cup,0.25,922,https://asa24.nci.nih.gov/images/080602525.png,Chopped green bell pepper (diced green capsicum).,['75122100'],0.25,cup,"2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup",,,0.06,,,,cup,75307000.0,145.0,36.25,8.7,20.6625,4.959,0.39875,0.09570000000000001,2.8927500000000004,0.69426,0.9860000000000001,0.23664000000000002
040511109.png,smallest,54328200,"Crackers, sandwich, cheese filled",1/4 cup,0.25,927,https://asa24.nci.nih.gov/images/040511109.png,Small square baked cheese crackers — Cheez-It–style cheese crackers.,['54304005'],0.25,cup,"2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1 sandwich ,1 cup ,1 sandwich ,1 sandwich ,1 package ,1 cup ,3/4 cup ,3/4 cup ,1 bag ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup",,,0.10,,,,cup,54328200.0,70.0,17.5,7.0,83.47500000000001,33.39,1.6275,0.6510000000000001,10.7975,4.319000000000001,3.6925,1.477
