dish_id,total_calories,total_mass,total_fat,total_carbs,total_protein,ingredients,sorted_ingredients
dish_1563303386,274.131439,218,9.224976,17.535269,29.455162,"wheat berry, parsley, pepper, spinach (raw), roasted potatoes, chicken, salt, garlic, shallots, carrot, olive oil, lemon juice, thyme","carrot, chicken, garlic, lemon juice, olive oil, parsley, pepper, roasted potatoes, salt, shallots, spinach (raw), thyme, wheat berry"
dish_1560543557,87.869995,191,3.923,11.636001,3.353,"tomatoes, brown rice, olives, caesar salad","brown rice, caesar salad, olives, tomatoes"
dish_1565209922,201.565338,169,6.256306,25.567343,10.335444,"kale, lemon juice, onions, salt, garlic, white rice, pineapple, cilantro, vinegar, olive oil, chicken thighs","chicken thighs, cilantro, garlic, kale, lemon juice, olive oil, onions, pineapple, salt, vinegar, white rice"
dish_1563294522,250.965668,400,4.807397,53.672115,2.934019,"sweet potato, yam, watermelon, strawberries, olive oil, pineapple, grapes","grapes, olive oil, pineapple, strawberries, sweet potato, watermelon, yam"
dish_1558719145,547.072998,416,36.821003,48.143997,18.493002,"cantaloupe, cherry tomatoes, almonds, apple","almonds, apple, cantaloupe, cherry tomatoes"
dish_1565204891,302.886444,314,9.08052,40.929695,16.297201,"olive oil, onions, brussels sprouts, chicken thighs, lemon juice, salt, garlic, pineapple, white rice, cilantro, pepper, vinegar, kale","brussels sprouts, chicken thighs, cilantro, garlic, kale, lemon juice, olive oil, onions, pepper, pineapple, salt, vinegar, white rice"
dish_1574109245,0,122,0,0,0,"cauliflower, pickles, coleslaw, barbecue sauce, salt, flatbread","barbecue sauce, cauliflower, coleslaw, flatbread, pickles, salt"
dish_1562871408,271.34198,228,5.825483,44.73642,8.556257,"cheese pizza, salt, squash, white rice, olive oil","cheese pizza, olive oil, salt, squash, white rice"
dish_1566328961,605.81781,308,24.900572,39.994911,52.083549,"bell peppers, shallots, garlic, jalapenos, spinach (raw), olive oil, cheese pizza, pepper, spinach (cooked), millet, bok choy, beef, vinegar, onions, salt, tomatoes, chicken","beef, bell peppers, bok choy, cheese pizza, chicken, garlic, jalapenos, millet, olive oil, onions, pepper, salt, shallots, spinach (cooked), spinach (raw), tomatoes, vinegar"
dish_1563984242,402.117035,753,3.30239,36.819611,49.407761,"sweet potato, egg whites, pineapple, olive oil, cantaloupe","cantaloupe, egg whites, olive oil, pineapple, sweet potato"
dish_1561480460,285.402008,277,14.575,25.524,14.547001,"pineapple, scrambled eggs, turkey bacon, berries","berries, pineapple, scrambled eggs, turkey bacon"
dish_1558721757,768.873047,133,65.834999,30.191,29.792002,almonds,almonds
dish_1561574394,61.502373,82,4.80367,3.438416,2.367952,"walnuts, caesar salad, mustard, olive oil, vinegar, blueberries, chard, arugula, pepper, salt","arugula, blueberries, caesar salad, chard, mustard, olive oil, pepper, salt, vinegar, walnuts"
dish_1558637932,248.286987,393,2.309,60.889999,4.282,"corn on the cob, apple, cauliflower, grapes","apple, cauliflower, corn on the cob, grapes"
dish_1567110811,537.987976,282,31.243414,21.507914,39.921242,"bok choy, pepper, vinegar, pizza, cucumbers, olive oil, spinach (cooked), lettuce, cherry tomatoes, beef, millet, onions, lime, mixed greens, shallots, salt","beef, bok choy, cherry tomatoes, cucumbers, lettuce, lime, millet, mixed greens, olive oil, onions, pepper, pizza, salt, shallots, spinach (cooked), vinegar"
dish_1563476323,686.97113,339,33.461006,38.625374,55.327595,"ginger, lemon juice, olive oil, shallots, cilantro, salt, salmon, spinach (raw), brown rice, jalapenos, brownies, onions, garlic, lime, chili","brown rice, brownies, chili, cilantro, garlic, ginger, jalapenos, lemon juice, lime, olive oil, onions, salmon, salt, shallots, spinach (raw)"
dish_1563824406,474.136047,387,28.472,17.138,39.376999,"cherry tomatoes, carrot, bell peppers, olives, grilled chicken, onions","bell peppers, carrot, cherry tomatoes, grilled chicken, olives, onions"
dish_1559849497,521.433044,340,30.552,58.438999,15.014,"almonds, pears, grapes","almonds, grapes, pears"
dish_1567789256,792.218384,319,64.688202,9.403199,41.4034,"salt, garlic, bell peppers, scrambled eggs, bacon, cucumbers, olive oil, mustard, vinegar, sausage, radishes","bacon, bell peppers, cucumbers, garlic, mustard, olive oil, radishes, salt, sausage, scrambled eggs, vinegar"
dish_1560445004,339.5979,290,21.015444,24.439625,14.747491,"bell peppers, olive oil, mustard, cucumbers, vinegar, watermelon, scrambled eggs, bok choy, bacon, salt, garlic, honeydew melons, pineapple, yam, radishes","bacon, bell peppers, bok choy, cucumbers, garlic, honeydew melons, mustard, olive oil, pineapple, radishes, salt, scrambled eggs, vinegar, watermelon, yam"
dish_1566850031,616.771973,662,19.197001,25.780001,84.644997,"olives, carrot, chicken, caesar dressing, cherry tomatoes, onions","caesar dressing, carrot, cherry tomatoes, chicken, olives, onions"
dish_1566501473,413.942017,371,14.89,18.319,52.967999,"olives, carrot, lemon juice, almonds, cherry tomatoes, onions, tuna","almonds, carrot, cherry tomatoes, lemon juice, olives, onions, tuna"
dish_1566331868,453.66507,372,13.206176,40.116787,44.296608,"brussels sprouts, onions, salt, tomatoes, bell peppers, garlic, pepper, millet, chicken, fried rice, jalapenos, spinach (raw), olive oil","bell peppers, brussels sprouts, chicken, fried rice, garlic, jalapenos, millet, olive oil, onions, pepper, salt, spinach (raw), tomatoes"
dish_1563208439,92.610001,96,4.299,8.009999,6.144,"raspberries, chicken apple sausage","chicken apple sausage, raspberries"
dish_1562876674,289.192596,157,10.211315,30.065914,23.770454,"salt, cheese pizza, chicken, country rice, spinach (raw), parsley, garlic, squash, wheat berry, basil, lemon juice, zucchini, rosemary, olive oil, thyme, pepper","basil, cheese pizza, chicken, country rice, garlic, lemon juice, olive oil, parsley, pepper, rosemary, salt, spinach (raw), squash, thyme, wheat berry, zucchini"
dish_1562861125,190.807861,235,10.123939,3.194394,18.992727,"bell peppers, mustard, cucumbers, salt, garlic, egg whites, olive oil, vinegar, radishes","bell peppers, cucumbers, egg whites, garlic, mustard, olive oil, radishes, salt, vinegar"
dish_1561060925,93.914848,156,4.284307,9.30445,8.246765,"brussels sprouts, salt, tofu, pepper, olive oil","brussels sprouts, olive oil, pepper, salt, tofu"
dish_1559934708,202.445465,178,7.353578,13.478154,19.764999,"garlic, quinoa, salt, mushroom, olive oil, chicken thighs, eggplant, squash, white rice, lemon juice, wine, shallots, spinach (cooked), caesar salad","caesar salad, chicken thighs, eggplant, garlic, lemon juice, mushroom, olive oil, quinoa, salt, shallots, spinach (cooked), squash, white rice, wine"
dish_1566591048,876.201843,481,42.708851,12.67119,102.963142,"olives, brown rice, arugula, chicken salad, pepper, chicken, salmon, salt, thyme, olive oil","arugula, brown rice, chicken, chicken salad, olive oil, olives, pepper, salmon, salt, thyme"
dish_1560368712,146.875183,142,12.029318,8.361059,3.578753,"asparagus, mustard, lettuce, pumpkin seeds, salt, carrot, mixed greens, vinegar, arugula, olive oil","arugula, asparagus, carrot, lettuce, mixed greens, mustard, olive oil, pumpkin seeds, salt, vinegar"
dish_1560453275,92.554443,60,2.703752,1.252969,14.971699,"lemon juice, spinach (raw), thyme, rosemary, garlic, salt, basil, parsley, pepper, olive oil, chicken, wheat berry, squash, zucchini","basil, chicken, garlic, lemon juice, olive oil, parsley, pepper, rosemary, salt, spinach (raw), squash, thyme, wheat berry, zucchini"
dish_1564685482,851.396545,337,49.484638,63.400967,40.429775,"millet, steak, olive oil, pizza, lime, salt, mixed greens, cherry tomatoes, pepper, spinach (raw), vinegar, ketchup, lettuce, cucumbers, onions, brownies, bell peppers","bell peppers, brownies, cherry tomatoes, cucumbers, ketchup, lettuce, lime, millet, mixed greens, olive oil, onions, pepper, pizza, salt, spinach (raw), steak, vinegar"
dish_1565987298,211.138992,88,10.094469,16.614517,12.885552,"white rice, mushroom, celery, onions, kale, olive oil, chive, salt, cream, ground turkey, thyme, carrot, garlic, cheese pizza, eggs","carrot, celery, cheese pizza, chive, cream, eggs, garlic, ground turkey, kale, mushroom, olive oil, onions, salt, thyme, white rice"
dish_1558725112,554.059021,330,39.556,40.523003,21.851,"almonds, brussels sprouts, honeydew melons","almonds, brussels sprouts, honeydew melons"
dish_1566328724,275.549988,167,6.012,0,51.77,chicken,chicken
dish_1562699612,98.391266,74,2.671786,15.661942,2.793359,"brown rice, quinoa, olive oil","brown rice, olive oil, quinoa"
dish_1560366998,39.600002,131,0.173,9.648001,0.823,"honeydew melons, cherry tomatoes","cherry tomatoes, honeydew melons"
dish_1565799617,294.22171,520,2.849439,29.379562,33.367977,"olive oil, egg whites, watermelon, berries, sweet potato","berries, egg whites, olive oil, sweet potato, watermelon"
dish_1566499686,674.706787,388,37.685776,35.915737,48.447742,"pepper, spinach (raw), vinegar, white rice, olives, bok choy, garlic, soy sauce, mustard, onions, olive oil, pork, sun dried tomatoes, sugar, salt, cucumbers","bok choy, cucumbers, garlic, mustard, olive oil, olives, onions, pepper, pork, salt, soy sauce, spinach (raw), sugar, sun dried tomatoes, vinegar, white rice"
dish_1558636582,530.551025,410,35.918999,45.948002,18.895,"cherry tomatoes, apple, cauliflower, almonds","almonds, apple, cauliflower, cherry tomatoes"
dish_1558642490,61.950001,187,0.466,14.1,2.511,"carrot, cauliflower","carrot, cauliflower"
dish_1565897680,770.448853,405,63.736893,16.571018,37.93084,"olive oil, wheat berry, mustard, mixed greens, garlic, lime, salt, lettuce, cauliflower, blue cheese, walnuts, green beans, steak, vinegar","blue cheese, cauliflower, garlic, green beans, lettuce, lime, mixed greens, mustard, olive oil, salt, steak, vinegar, walnuts, wheat berry"
dish_1558122740,260.149994,304,7.703,22.625002,28.618999,"grapes, mixed greens, deprecated, potatoes, bacon","bacon, deprecated, grapes, mixed greens, potatoes"
dish_1562959732,374.663696,232,14.678156,31.110981,28.858997,"salt, soy sauce, bok choy, pork, parsnips, pepper, garlic, sugar, white rice","bok choy, garlic, parsnips, pepper, pork, salt, soy sauce, sugar, white rice"
dish_1566931140,126.700005,199,8.976,12.23,3.696,"cauliflower, avocado","avocado, cauliflower"
dish_1566501324,65.269997,113,2.926,10.038,1.051,"onions, carrot, olives","carrot, olives, onions"
dish_1561575996,290.976196,128,15.850189,17.013613,19.330734,"vinegar, parmesan cheese, millet, bok choy, olives, beef, cheese pizza, salt, shallots, spinach (cooked), onions, olive oil","beef, bok choy, cheese pizza, millet, olive oil, olives, onions, parmesan cheese, salt, shallots, spinach (cooked), vinegar"
dish_1561575661,418.952423,228,27.301857,7.507637,33.957542,"olive oil, blueberries, onions, shallots, salt, walnuts, spinach (cooked), beef, vinegar, chard, mustard, bok choy, millet, pepper, arugula","arugula, beef, blueberries, bok choy, chard, millet, mustard, olive oil, onions, pepper, salt, shallots, spinach (cooked), vinegar, walnuts"
dish_1562945879,174.425323,234,3.118645,34.353195,5.940001,"succotash, vinaigrette, cantaloupe, honeydew melons, granola, blackberries, mixed greens, raspberries, berries","berries, blackberries, cantaloupe, granola, honeydew melons, mixed greens, raspberries, succotash, vinaigrette"
dish_1562785184,290.397949,390,28.066151,20.020035,33.62685,"salt, green onions, garlic, caesar salad, country rice, olive oil, onions, eggplant, fish","caesar salad, country rice, eggplant, fish, garlic, green onions, olive oil, onions, salt"
dish_1564170967,400.202118,410,16.147165,32.556522,32.54837,"olive oil, thyme, salt, broccoli, zucchini, squash, salmon, chard, kale, pepper, wheat berry, brown rice, arugula","arugula, broccoli, brown rice, chard, kale, olive oil, pepper, salmon, salt, squash, thyme, wheat berry, zucchini"
dish_1567020340,93.588287,168,4.75317,11.47317,3.933659,"broccoli, olive oil","broccoli, olive oil"
dish_1556575124,4.48,28,0.056,0.952,0.196,celery,celery
dish_1566413445,377.830017,360,20.130001,16.335999,36.927002,"chicken, avocado, spinach (raw), broccoli, olives","avocado, broccoli, chicken, olives, spinach (raw)"
dish_1566934120,183.993713,316,10.426615,9.686487,14.597677,"bok choy, salt, pepper, olive oil, thyme, arugula, brown rice, salmon, cauliflower","arugula, bok choy, brown rice, cauliflower, olive oil, pepper, salmon, salt, thyme"
dish_1558638896,22.68,126,0.252,4.914,1.134,cherry tomatoes,cherry tomatoes
dish_1558640008,552.490051,212,44.793999,27.812,21.194,"cherry tomatoes, cantaloupe, almonds","almonds, cantaloupe, cherry tomatoes"
dish_1565987081,268.069977,288,5.62,3.804,48.795998,"spinach (raw), chicken, cucumbers","chicken, cucumbers, spinach (raw)"
dish_1558639752,254.130997,220,13.213,32.438004,8.915,"corn on the cob, cherry tomatoes, almonds","almonds, cherry tomatoes, corn on the cob"
dish_1561577146,154.23642,99,7.909346,14.019524,7.927969,"vinegar, olive oil, mustard, cheese pizza, walnuts, salt, pepper, arugula, blueberries, tofu, chard","arugula, blueberries, chard, cheese pizza, mustard, olive oil, pepper, salt, tofu, vinegar, walnuts"
dish_1568061272,380.394043,415,11.045062,45.304302,25.763874,"quinoa, chicken breast, wheat berry, parmesan cheese, spinach (raw), olive oil, garlic, thyme, cherry tomatoes, salt, cheese pizza, pepper, pineapple, squash, brussels sprouts","brussels sprouts, cheese pizza, cherry tomatoes, chicken breast, garlic, olive oil, parmesan cheese, pepper, pineapple, quinoa, salt, spinach (raw), squash, thyme, wheat berry"
dish_1562700718,329.380035,255,17.849949,7.933404,33.031891,"bok choy, spinach (cooked), salt, onions, olive oil, vinegar, mushroom, beef, shallots, millet","beef, bok choy, millet, mushroom, olive oil, onions, salt, shallots, spinach (cooked), vinegar"
dish_1572464692,0,56,0,0,0,hummus,hummus
dish_1565123881,406.821747,515,19.355543,31.0019,30.063168,"caesar salad, olive oil, onions, cheese pizza, zucchini, spinach (cooked), millet, shallots, bok choy, salt, beef, chayote squash, vinegar","beef, bok choy, caesar salad, chayote squash, cheese pizza, millet, olive oil, onions, salt, shallots, spinach (cooked), vinegar, zucchini"
dish_1561574456,203.657364,217,9.303671,23.013418,9.027951,"caesar salad, walnuts, cheese pizza, salt, mustard, vinegar, blueberries, arugula, chard, olive oil, pepper, cauliflower","arugula, blueberries, caesar salad, cauliflower, chard, cheese pizza, mustard, olive oil, pepper, salt, vinegar, walnuts"
dish_1562945851,91.26532,150,2.278645,17.553192,1.74,"vinaigrette, cantaloupe, granola, blackberries, berries, mixed greens, raspberries, honeydew melons","berries, blackberries, cantaloupe, granola, honeydew melons, mixed greens, raspberries, vinaigrette"
dish_1563307488,538.035156,247,30.635614,9.611122,50.928295,"orange juice, olive oil, salt, beef, vinegar, soy sauce, chili, onions, kale, green onions, broccoli, garlic, white rice","beef, broccoli, chili, garlic, green onions, kale, olive oil, onions, orange juice, salt, soy sauce, vinegar, white rice"
dish_1562617939,234.966125,133,14.640826,20.433863,7.238798,"chickpeas, salt, mustard greens, olive oil, parsley, vinegar, arugula, pepper","arugula, chickpeas, mustard greens, olive oil, parsley, pepper, salt, vinegar"
dish_1563304881,739.407654,446,21.649536,8.843342,120.443954,"garlic, chicken, spinach (raw), thyme, wheat berry, olive oil, lemon juice, parsley, salt, shallots","chicken, garlic, lemon juice, olive oil, parsley, salt, shallots, spinach (raw), thyme, wheat berry"
dish_1565711358,490.052887,658,11.036756,52.238358,40.309227,"yam, cantaloupe, sweet potato, grapes, olive oil, egg whites","cantaloupe, egg whites, grapes, olive oil, sweet potato, yam"
dish_1565107171,501.884644,724,13.378048,44.091949,46.59222,"sweet potato, scrambled eggs, olive oil, egg whites, watermelon, grapes","egg whites, grapes, olive oil, scrambled eggs, sweet potato, watermelon"
dish_1565898544,181.954498,182,9.618723,8.612269,15.368443,"shallots, cherry tomatoes, ginger, onions, lemon juice, lime, garlic, cilantro, salmon, olives, jalapenos, brown rice, spinach (raw), salt, olive oil, chili","brown rice, cherry tomatoes, chili, cilantro, garlic, ginger, jalapenos, lemon juice, lime, olive oil, olives, onions, salmon, salt, shallots, spinach (raw)"
